Zip,Median,Mean,Pop
41143,"35,986","48,756","14,535"
41144,"42,863","50,656","10,279"
41146,"32,283","43,389",412
41149,"17,375","36,263",733
41159,"26,691","36,771",583
41164,"26,469","36,904","11,668"
41166,"28,420","37,820",919
41168,"46,566","59,089","3,043"
41169,"50,638","69,281","5,354"
41171,"3,494","7,292","1,014"
41174,"28,711","37,899","1,122"
41175,"33,876","41,116","5,591"
41179,"24,245","38,463","7,852"
41180,"26,327","36,099","1,087"
41183,"38,460","55,395","1,618"
41189,"30,625","46,390","2,264"
41201,"23,509","33,676",238
41203,"25,000","34,942",696
41204,"27,822","36,703",560
41214,"25,778","41,342",750
41216,"35,228","44,703","1,297"
41219,"38,281","47,327","2,053"
41222,"35,277","49,616","2,627"
41224,"25,673","40,475","6,414"
41226,"38,327","47,359",168
41230,"29,956","42,412","11,730"
41231,"24,272","34,401","1,002"
41232,"23,122","34,580",782
41234,"31,167","40,461",601
41238,"38,155","48,193",860
41240,"29,569","49,404","6,916"
41250,"20,683","32,472","1,195"
41254,"22,515","36,157",571
41255,"23,227","38,949","1,036"
41256,"32,197","53,329","2,433"
41257,"22,335","36,416",390
41260,"26,466","35,179",885
41262,"25,778","41,342","1,474"
41263,"25,042","35,606",525
41264,"23,509","33,676",389
41265,"35,959","45,846","1,857"
41267,"25,000","34,942","1,245"
41268,"35,419","46,877",395
41271,"26,466","35,179",237
41274,"25,367","45,031",585
41301,"20,934","29,330","6,159"
41311,"25,476","33,780","7,538"
41314,"19,678","33,496","5,239"
41317,"17,500","27,339",190
41332,"25,046","40,920","1,184"
41339,"21,636","35,932","10,957"
41348,"17,236","25,840","1,219"
41352,"30,104","43,565",677
41360,"21,486","31,257",500
41365,"20,149","30,066",501
41366,"18,714","29,055",20
41367,"40,262","44,241",179
41385,"16,894","38,508",470
41390,"16,127","19,530",52
41397,"25,225","36,027",64
41408,"30,104","43,565",445
41421,"24,500","42,507",233
41425,"29,980","95,656","1,138"
41464,"17,878","33,004",722
41465,"22,990","36,915","11,979"
41472,"28,100","47,167","10,862"
41501,"34,821","52,235","23,298"
41503,"36,071","55,234",570
41512,"33,017","50,540",976
41513,"27,306","36,502",590
41514,"34,253","48,681","3,491"
41517,"25,900","40,414",109
41519,"33,088","39,960","1,108"
41522,"32,424","39,831","5,352"
41524,"36,618","44,736",384
41526,"33,588","48,401",125
41527,"36,071","55,234",675
41528,"22,061","30,463",999
41531,"31,411","43,381",985
41534,"37,896","39,546",273
41535,"32,192","45,280",526
41537,"27,373","39,648","5,373"
41538,"28,549","37,876",97
41539,"38,810","47,372","1,722"
41540,"36,618","44,736",302
41543,"31,411","43,381",543
41544,"26,031","36,432",931
41547,"21,861","30,162",369
41548,"36,618","44,736",862
41553,"21,861","30,162","2,288"
41554,"36,025","44,026","1,102"
41555,"31,411","43,381",915
41557,"38,545","47,055","1,716"
41558,"26,213","36,706",809
41559,"28,342","36,874",339
41560,"30,982","39,814",384
41562,"30,784","37,752","2,807"
41563,"32,515","49,117",445
41564,"33,382","40,424","1,159"
41566,"36,618","44,736",714
41567,"31,411","43,381",369
41568,"21,861","30,162","1,073"
41571,"41,403","53,078",639
41572,"31,736","40,542","3,754"
41601,"30,166","40,570",755
41602,"32,986","41,997",819
41603,"31,416","41,073","1,498"
41604,"21,039","31,499",620
41605,"38,388","49,057",637
41606,"21,982","33,863",656
41607,"31,254","39,685",318
41612,"21,789","33,689",78
41615,"36,934","47,420",675
41616,"26,187","34,870",794
41619,"25,433","36,975",599
41621,"33,047","41,877",329
41622,"29,498","40,894",228
41630,"25,115","40,408","1,230"
41631,"19,506","27,799","1,106"
41632,"17,878","33,004",614
41635,"26,383","35,541","3,056"
41636,"24,850","36,451",984
41640,"25,807","41,046","1,343"
41642,"38,388","49,057",725
41643,"25,162","38,187",194
41645,"29,765","40,809","1,268"
41647,"25,299","36,856","1,815"
41649,"29,214","39,978","2,631"
41650,"21,789","33,689",534
41653,"31,271","40,760","11,451"
41655,"27,143","37,484",896
41659,"38,388","49,057",520
41660,"19,506","27,799",802
41663,"38,388","49,057",384
41666,"25,080","42,155",908
41667,"21,789","33,689",720
41669,"21,789","33,689",865
41701,"30,699","46,941","17,252"
41712,"40,262","44,241",380
41713,"26,534","51,166",51
41714,"30,140","38,811",418
41719,"33,799","57,480","1,043"
41721,"42,896","75,185",788
41722,"30,861","41,357","1,688"
41723,"28,566","51,150","1,537"
41725,"29,449","39,375",174
41727,"42,526","65,060",640
41729,"26,534","51,166",230
41731,"20,507","36,073","1,023"
41735,"19,560","34,624",295
41739,"30,548","41,772",179
41740,"29,449","39,375",877
41745,"43,788","76,660",200
41746,"22,500","37,642",835
41749,"30,167","38,694","3,556"
41751,"37,700","46,931",289
41754,"43,788","76,660",460
41759,"28,349","39,508",397
41760,"22,500","37,642",35
41762,"30,139","38,784",107
41763,"19,560","34,624",574
41764,"31,737","33,701",741
41766,"30,139","38,784",131
41772,"33,749","41,896",277
41773,"23,816","38,062","1,273"
41774,"39,879","48,498","2,659"
41775,"22,378","32,395",114
41776,"31,236","34,849","1,509"
41777,"31,737","33,701",947
41804,"23,006","39,899",720
41810,"32,151","46,922",502
41812,"43,264","43,038",230
41815,"31,761","43,423",802
41817,"38,975","44,976",251
41819,"23,006","39,899",392
41821,"23,006","39,899",537
41822,"38,871","44,926","2,553"
41824,"34,384","42,948","1,072"
41825,"33,043","46,610",548
41826,"23,006","39,899",978
41828,"26,667","37,629",808
41831,"38,388","44,636",849
41832,"23,006","39,899",424
41833,"23,006","39,899",321
41834,"28,659","39,607",659
41835,"32,151","46,922",790
41836,"29,948","40,292",798
41837,"35,786","48,501","1,284"
41838,"32,151","46,922",548
41839,"25,188","36,979","1,193"
41840,"32,151","46,922","1,111"
41843,"28,659","39,607",949
41844,"39,287","45,128","1,355"
41845,"23,006","39,899",293
41847,"28,659","39,607",617
41848,"23,006","39,899",80
41849,"32,151","46,922",193
41855,"34,594","43,979",696
41858,"34,082","45,325","8,064"
41859,"26,667","37,629",349
41861,"25,585","37,154",108
41862,"26,667","37,629",952
42001,"47,734","64,688","27,960"
42003,"39,381","50,211","28,418"
42020,"38,421","46,182","2,330"
42021,"34,184","42,676","1,505"
42022,"45,000","50,116",104
42023,"29,321","40,447","2,422"
42024,"43,914","61,918","1,490"
42025,"43,066","55,316","19,305"
42027,"42,522","56,984","2,291"
42028,"29,701","44,141",635
42029,"50,089","53,787","6,321"
42031,"31,836","44,971","3,418"
42032,"31,836","44,971",192
42035,"38,775","44,594","1,068"
42036,"42,433","48,755","1,167"
42037,"27,199","54,988",29
42038,"42,920","49,675","5,298"
42039,"36,258","54,334","1,751"
42040,"46,133","58,224","1,082"
42041,"31,962","39,691","4,627"
42044,"41,683","52,769","3,404"
42045,"41,858","53,300","2,089"
42047,"29,701","44,141",192
42048,"41,205","50,978","2,147"
42049,"43,384","56,059","1,480"
42050,"34,539","43,989","3,256"
42051,"38,046","56,369","2,840"
42053,"47,556","57,699","4,931"
42054,"41,101","47,654",984
42055,"40,633","46,955","2,609"
42056,"44,937","50,378","1,982"
42058,"41,858","53,300","2,336"
42060,"38,058","58,812",130
42061,"38,250","58,688",55
42064,"33,966","45,347","8,421"
42066,"33,685","46,836","23,182"
42069,"41,750","63,294","1,100"
42071,"35,851","50,217","29,655"
42076,"41,347","47,828","1,213"
42078,"29,385","45,511","1,852"
42079,"50,583","64,933","1,426"
42081,"38,939","51,101","2,203"
42082,"39,151","50,946","1,845"
42083,"41,858","53,300",446
42084,"35,980","44,461",83
42085,"33,583","42,748",918
42086,"50,226","64,436","4,036"
42087,"38,836","58,683","2,419"
42088,"34,534","43,286","2,656"
42101,"34,545","41,550","55,648"
42102,"47,942","52,471",88
42103,"64,250","84,915","18,936"
42104,"56,208","65,600","29,610"
42120,"31,344","39,306","2,588"
42122,"67,961","98,068","4,368"
42123,"44,239","60,833",840
42124,"36,228","40,372",55
42127,"35,203","50,199","6,199"
42129,"33,156","39,704","7,026"
42130,"42,289","50,131",175
42133,"35,115","47,369","1,370"
42134,"41,690","51,389","16,785"
42140,"30,329","41,283","1,264"
42141,"36,904","48,728","30,349"
42151,"26,382","33,424",275
42153,"30,741","37,907",326
42154,"38,740","47,854",691
42156,"44,239","60,833",254
42157,"40,024","45,711",437
42159,"45,644","57,142","1,195"
42160,"38,883","47,715","1,992"
42163,"34,472","41,780",56
42164,"35,369","42,104","16,277"
42166,"37,747","42,754","2,314"
42167,"28,914","35,725","8,145"
42170,"56,228","63,298","1,403"
42171,"42,254","51,824","6,841"
42202,"34,091","47,448","2,389"
42204,"42,123","51,189",657
42206,"40,842","46,831","5,407"
42207,"39,110","52,321","1,207"
42210,"36,837","47,124","4,236"
42211,"42,546","54,029","13,398"
42214,"38,281","47,927",682
42215,"45,021","62,824","1,300"
42217,"36,092","47,085","4,117"
42220,"33,309","43,677","6,844"
42223,"70,724","76,471","15,597"
42232,"50,450","62,305",812
42234,"43,337","51,541","2,469"
42236,"46,351","57,172",929
42240,"38,141","48,524","42,479"
42254,"48,125","59,914",209
42256,"38,732","48,211","5,028"
42259,"28,927","39,020","1,273"
42261,"23,204","28,371","7,567"
42262,"35,676","42,983","8,396"
42265,"35,175","50,408",820
42266,"48,374","68,276","2,590"
42273,"29,318","43,144",443
42274,"48,697","53,698","2,373"
42275,"28,068","37,226",883
42276,"35,113","47,251","14,471"
42280,"28,329","42,935",484
42285,"39,190","52,443",375
42286,"40,832","49,763","1,291"
42301,"40,834","50,498","42,440"
42303,"45,578","56,617","38,909"
42320,"37,674","46,726","8,205"
42321,"30,000","37,830",327
42322,"45,786","57,901",47
42323,"30,000","37,830",793
42324,"39,895","44,705","1,276"
42325,"37,448","51,437","2,028"
42326,"30,000","37,830",460
42327,"42,741","55,573","4,037"
42328,"33,527","43,860","1,389"
42330,"36,546","46,156","9,386"
42332,"32,710","39,875",271
42333,"34,565","43,838","1,025"
42337,"31,745","39,054","2,026"
42338,"32,125","48,018",88
42339,"42,524","46,946",800
42343,"36,583","49,408","1,782"
42344,"35,094","48,517",856
42345,"39,030","49,202","11,747"
42347,"36,209","47,867","6,152"
42348,"45,451","51,299","4,810"
42349,"34,908","38,856","1,503"
42350,"39,650","48,021","1,433"
42351,"48,598","52,657","3,851"
42352,"33,251","48,120","2,060"
42354,"40,042","44,098",252
42355,"50,903","53,622","1,852"
42356,"53,975","60,203",83
42361,"35,585","43,809",492
42366,"55,784","65,764","5,863"
42367,"35,094","48,517",667
42368,"39,713","48,787","1,325"
42369,"38,628","44,036",331
42370,"35,000","37,556",28
42371,"42,821","53,127",476
42372,"39,070","48,920","1,854"
42374,"36,813","45,939",277
42376,"53,362","61,836","5,799"
42378,"44,776","57,333","3,339"
42404,"41,722","54,309","2,569"
42406,"46,831","58,981","3,555"
42408,"33,830","45,158","6,737"
42409,"42,379","50,579","2,586"
42410,"26,858","36,466","1,460"
42411,"35,739","51,169","1,656"
42413,"54,773","67,307","3,118"
42420,"43,148","52,705","38,192"
42431,"39,541","50,441","26,916"
42436,"58,772","76,653","1,030"
42437,"41,667","50,698","8,324"
42440,"26,858","36,466",748
42441,"54,488","71,867","1,594"
42442,"36,504","51,006","3,504"
42445,"34,306","46,144","11,331"
42450,"30,359","45,001","4,063"
42451,"62,771","72,411",783
42452,"58,203","64,096","2,141"
42453,"35,496","49,600",532
42455,"40,817","48,946","3,376"
42456,"44,901","53,163","1,690"
42458,"67,611","76,176","1,151"
42459,"37,434","47,392","4,423"
42461,"35,001","44,032","1,481"
42462,"44,280","53,935","1,319"
42463,"43,618","56,057",156
42464,"37,521","52,147","1,799"
42501,"28,031","41,066","17,592"
42503,"41,642","55,601","22,894"
42516,"28,544","38,647",463
42518,"24,892","53,408","2,914"
42519,"23,837","35,142","3,191"
42528,"28,358","39,854","1,524"
42533,"22,179","38,471",802
42539,"26,148","35,648","10,026"
42541,"28,424","38,197",531
42544,"31,336","45,001","5,843"
42553,"35,647","45,978","5,284"
42565,"30,341","45,379",735
42566,"28,424","38,197",660
42567,"31,408","38,414","6,007"
42602,"53,878","78,652","10,216"
42603,"24,833","36,161",130
42629,"32,850","44,866","4,953"
42631,"26,352","34,690",134
42633,"26,136","36,992","20,065"
42634,"19,097","26,880","1,565"
42635,"20,428","30,267","5,103"
42638,"26,352","34,690",207
42642,"29,381","39,290","12,573"
42647,"24,472","32,496","4,086"
42649,"20,711","30,478","2,326"
42653,"24,761","33,032","4,619"
42701,"47,600","60,879","48,194"
42712,"39,883","48,777","1,855"
42713,"29,279","46,781","1,641"
42715,"26,023","31,155",347
42716,"37,854","46,775","1,582"
42717,"28,234","35,818","6,558"
42718,"34,595","44,587","24,312"
42721,"29,373","40,393","3,872"
42722,"36,594","44,178",714
42724,"49,201","63,346","4,714"
42726,"33,806","44,784","4,667"
42728,"29,214","38,801","15,925"
42729,"29,483","38,890","1,617"
42731,"25,307","33,765",341
42732,"49,245","63,430","2,120"
42733,"31,919","38,319","1,454"
42740,"49,471","64,091","1,973"
42741,"50,953","53,196",480
42743,"36,910","53,217","8,869"
42746,"36,433","44,665","1,892"
42748,"38,471","47,557","8,706"
42749,"29,274","40,920","5,245"
42753,"35,905","44,366",743
42754,"34,244","43,353","15,349"
42757,"39,070","51,028","2,974"
42758,"40,605","42,005",139
42762,"31,007","41,579",422
42764,"35,848","44,942",559
42765,"30,572","41,002","5,840"
42776,"46,804","60,170","2,736"
42782,"34,189","43,450",953
42784,"41,145","55,129","2,685"
42788,"49,482","64,123",310
43001,"65,644","81,812","1,885"
43002,"76,896","91,265",56
43003,"51,870","56,507","2,542"
43004,"75,938","88,786","8,629"
43005,"49,364","53,661",149
43006,"42,533","51,630",673
43008,"31,268","40,784","2,762"
43009,"60,575","79,723","1,782"
43010,"63,454","68,982",312
43011,"65,899","70,255","6,247"
43013,"72,895","79,219","1,078"
43014,"42,995","52,626","3,374"
43015,"62,756","73,549","35,892"
43016,"81,185","96,590","20,066"
43017,"102,281","120,744","34,505"
43019,"49,778","56,799","8,367"
43021,"98,630","125,709","5,648"
43022,"46,722","57,949","3,497"
43023,"76,153","94,033","11,476"
43025,"61,131","76,978","4,917"
43026,"72,081","81,326","47,576"
43028,"54,860","64,887","5,583"
43029,"23,123","26,444",188
43030,"63,778","67,850",83
43031,"67,154","76,809","10,003"
43032,"76,334","82,677",52
43033,"70,145","73,838",367
43035,"96,891","111,276","11,411"
43036,"59,199","65,143",296
43037,"49,364","53,661",421
43040,"61,362","72,496","25,051"
43044,"50,400","56,316","5,116"
43045,"76,786","87,885","1,595"
43046,"18,126","20,623","1,010"
43050,"41,344","51,130","27,274"
43054,"115,165","166,835","8,122"
43055,"42,049","53,140","58,073"
43056,"52,053","61,287","15,028"
43060,"55,930","68,026","2,524"
43061,"76,464","88,232","3,389"
43062,"65,434","76,474","19,408"
43064,"60,316","72,976","8,357"
43065,"106,119","139,900","24,616"
43066,"72,135","84,246","1,112"
43067,"71,341","80,991","1,540"
43068,"52,737","62,411","46,120"
43070,"49,828","56,075",107
43071,"46,856","58,932","2,251"
43072,"50,787","60,391","5,597"
43074,"77,271","83,126","8,995"
43076,"48,421","55,082","6,856"
43077,"77,000","88,057",303
43078,"46,687","59,432","20,870"
43080,"52,572","61,391","5,110"
43081,"65,579","78,069","51,725"
43082,"109,381","134,017","17,757"
43084,"54,213","63,622",887
43085,"78,702","98,116","23,333"
43101,"53,470","71,852",370
43102,"55,561","60,976","3,903"
43103,"56,700","63,104","8,884"
43105,"62,318","73,345","7,543"
43106,"54,705","58,951","1,575"
43107,"51,755","58,490","2,892"
43109,"44,334","53,142",80
43110,"65,475","73,333","18,497"
43111,"38,420","44,788",151
43112,"75,377","88,723","4,089"
43113,"44,359","53,385","23,130"
43115,"52,273","59,034","1,290"
43116,"64,309","75,386",580
43119,"57,456","64,729","22,236"
43123,"58,749","67,391","46,112"
43125,"59,368","64,414","9,542"
43126,"61,002","70,675",336
43127,"37,700","44,687",293
43128,"40,086","53,505","2,421"
43130,"46,439","57,422","55,082"
43135,"45,700","55,726","4,488"
43136,"67,330","74,707",365
43137,"52,369","58,259","3,019"
43138,"37,826","45,471","17,293"
43140,"62,633","69,587","22,061"
43142,"38,596","52,950",116
43143,"46,862","68,954","5,200"
43144,"38,420","44,788",494
43145,"50,867","62,068","1,865"
43146,"30,598","35,620","6,150"
43147,"84,534","91,854","28,068"
43148,"57,458","65,838","1,903"
43149,"47,703","53,530","2,598"
43150,"51,421","56,723","1,972"
43151,"48,500","59,553",274
43152,"42,194","50,311",994
43153,"47,663","58,790",997
43154,"58,790","63,332","2,491"
43155,"50,556","56,753","2,347"
43156,"48,666","60,096",257
43157,"58,553","64,042",548
43158,"42,478","49,928",270
43160,"38,483","49,188","22,050"
43162,"52,680","74,228","6,764"
43164,"54,029","65,949","2,257"
43201,"23,203","31,176","33,130"
43202,"38,960","48,450","19,851"
43203,"21,608","32,466","10,084"
43204,"38,570","46,048","40,293"
43205,"23,001","35,543","14,980"
43206,"40,200","52,154","24,528"
43207,"38,326","45,001","44,190"
43209,"66,187","85,559","28,935"
43210,"9,147","12,872","9,728"
43211,"23,317","29,266","24,978"
43212,"60,294","74,848","17,828"
43213,"36,734","46,757","30,612"
43214,"60,865","71,410","25,787"
43215,"37,978","57,355","10,102"
43217,"37,966","47,156","2,509"
43219,"32,372","41,573","20,607"
43220,"72,936","98,792","24,401"
43221,"83,075","107,601","29,749"
43222,"24,904","37,700","5,655"
43223,"35,936","41,670","27,742"
43224,"32,539","39,035","40,672"
43227,"36,838","42,046","23,153"
43228,"42,022","48,122","46,105"
43229,"41,689","49,353","45,874"
43230,"68,775","81,377","48,564"
43231,"42,791","49,031","17,074"
43232,"42,159","49,035","39,998"
43235,"71,006","89,201","37,310"
43240,"76,655","91,574","1,168"
43302,"35,208","44,315","50,516"
43310,"51,606","61,311","3,221"
43311,"42,800","53,351","18,886"
43314,"51,218","61,655","3,162"
43315,"49,121","52,404","6,333"
43316,"44,173","52,094","6,367"
43317,"52,725","58,187",180
43318,"49,453","59,778","3,595"
43319,"55,294","71,073",972
43320,"44,800","49,870","1,488"
43321,"47,553","50,099",279
43323,"46,912","55,743",692
43324,"51,838","64,676","2,840"
43326,"38,830","45,323","13,919"
43330,"60,350","71,072",132
43331,"42,227","50,279","5,208"
43332,"8,447","10,310",382
43333,"47,230","57,857",827
43334,"56,152","63,002","5,674"
43336,"55,294","71,073",37
43337,"49,127","62,793","1,093"
43338,"47,518","53,044","9,301"
43340,"51,499","59,372","1,555"
43341,"2,638","3,386",51
43342,"55,700","57,088","2,904"
43343,"48,742","58,804","1,523"
43344,"57,909","65,202","5,397"
43345,"50,874","59,669",969
43347,"51,108","61,510","1,477"
